provider,power,fuel,N
554.0,9.0,3.0,0.0
554.0,9.0,4.0,0.0
554.0,9.0,5.0,0.0
554.0,9.0,6.0,0.0
554.0,10.0,1.0,0.0
554.0,10.0,2.0,0.0
554.0,10.0,3.0,0.0
554.0,10.0,4.0,0.0
554.0,10.0,5.0,17.715980957079235
554.0,10.0,6.0,0.0
554.0,11.0,1.0,0.0
554.0,11.0,2.0,0.0
554.0,11.0,3.0,0.0
554.0,11.0,4.0,0.0
554.0,11.0,5.0,19.75641446958256
554.0,11.0,6.0,0.0
554.0,12.0,1.0,0.0
554.0,12.0,2.0,0.0
554.0,12.0,3.0,0.0
554.0,12.0,4.0,0.0
554.0,12.0,5.0,1.8539851154875984
554.0,12.0,6.0,0.0
554.0,13.0,1.0,0.0
554.0,13.0,2.0,0.0
554.0,13.0,3.0,0.0
554.0,13.0,4.0,0.0
554.0,13.0,5.0,3.272895864636568
554.0,13.0,6.0,0.0
554.0,14.0,1.0,0.0
554.0,14.0,2.0,0.0
554.0,14.0,3.0,0.0
554.0,14.0,4.0,0.0
554.0,14.0,5.0,0.0
554.0,14.0,6.0,0.0
555.0,1.0,1.0,0.0
555.0,1.0,2.0,0.0
555.0,1.0,3.0,0.0
555.0,1.0,4.0,0.0
555.0,1.0,5.0,0.0
555.0,1.0,6.0,0.0
555.0,2.0,1.0,14.861859397796009
555.0,2.0,2.0,0.0
555.0,2.0,3.0,0.0
555.0,2.0,4.0,0.0
555.0,2.0,5.0,20.646763741145467
555.0,2.0,6.0,0.0
555.0,3.0,1.0,14.853054874155092
555.0,3.0,2.0,0.0
555.0,3.0,3.0,0.0
555.0,3.0,4.0,0.0
555.0,3.0,5.0,20.62498066945961
555.0,3.0,6.0,0.0
555.0,4.0,1.0,14.85549490876318
555.0,4.0,2.0,0.0
555.0,4.0,3.0,0.0
555.0,4.0,4.0,0.0
555.0,4.0,5.0,20.631405974149228
555.0,4.0,6.0,0.0
555.0,5.0,1.0,0.0
555.0,5.0,2.0,0.0
555.0,5.0,3.0,0.0
555.0,5.0,4.0,0.0
555.0,5.0,5.0,0.0
555.0,5.0,6.0,0.0
555.0,6.0,1.0,3.806007228106061
555.0,6.0,2.0,0.0
555.0,6.0,3.0,0.0
555.0,6.0,4.0,0.0
555.0,6.0,5.0,10.038781032145367
555.0,6.0,6.0,0.0
555.0,7.0,1.0,14.863286484680721
555.0,7.0,2.0,0.0
555.0,7.0,3.0,0.0
555.0,7.0,4.0,0.0
555.0,7.0,5.0,20.650680189074386
555.0,7.0,6.0,0.0
555.0,8.0,1.0,0.0
555.0,8.0,2.0,0.0
555.0,8.0,3.0,0.0
555.0,8.0,4.0,0.0
555.0,8.0,5.0,2.1022925128118
555.0,8.0,6.0,0.0
555.0,9.0,1.0,0.0
555.0,9.0,2.0,0.0
555.0,9.0,3.0,0.0
555.0,9.0,4.0,0.0
555.0,9.0,5.0,0.0
555.0,9.0,6.0,0.0
555.0,10.0,1.0,11.376899983884346
555.0,10.0,2.0,0.0
555.0,10.0,3.0,0.0
555.0,10.0,4.0,0.0
555.0,10.0,5.0,17.96152890068105
555.0,10.0,6.0,0.0
555.0,11.0,1.0,13.254245833703589
555.0,11.0,2.0,0.0
555.0,11.0,3.0,0.0
555.0,11.0,4.0,0.0
555.0,11.0,5.0,20.011293215710186
555.0,11.0,6.0,0.0
555.0,12.0,1.0,0.0
555.0,12.0,2.0,0.0
555.0,12.0,3.0,0.0
555.0,12.0,4.0,0.0
555.0,12.0,5.0,2.101191874560119
555.0,12.0,6.0,0.0
555.0,13.0,1.0,0.0
555.0,13.0,2.0,0.0
555.0,13.0,3.0,0.0
555.0,13.0,4.0,0.0
555.0,13.0,5.0,3.5207901087487765
555.0,13.0,6.0,0.0
555.0,14.0,1.0,0.0
555.0,14.0,2.0,0.0
555.0,14.0,3.0,0.0
555.0,14.0,4.0,0.0
555.0,14.0,5.0,0.0
555.0,14.0,6.0,0.0
556.0,1.0,1.0,0.0
556.0,1.0,2.0,0.0
556.0,1.0,3.0,0.0
556.0,1.0,4.0,0.0
556.0,1.0,5.0,0.0
556.0,1.0,6.0,0.0
556.0,2.0,1.0,1.4081851461400556
556.0,2.0,2.0,0.0
556.0,2.0,3.0,0.0
556.0,2.0,4.0,0.0
556.0,2.0,5.0,11.057628139907033
556.0,2.0,6.0,0.0
556.0,3.0,1.0,1.4040483217572726
556.0,3.0,2.0,0.0
556.0,3.0,3.0,0.0
556.0,3.0,4.0,0.0
556.0,3.0,5.0,11.051255880070906
556.0,3.0,6.0,0.0
556.0,4.0,1.0,1.4049281461954268
556.0,4.0,2.0,0.0
556.0,4.0,3.0,0.0
556.0,4.0,4.0,0.0
556.0,4.0,5.0,11.052961613507195
556.0,4.0,6.0,0.0
556.0,5.0,1.0,0.0
556.0,5.0,2.0,0.0
556.0,5.0,3.0,0.0
556.0,5.0,4.0,0.0
556.0,5.0,5.0,0.0
556.0,5.0,6.0,0.0
556.0,6.0,1.0,0.0
556.0,6.0,2.0,0.0
556.0,6.0,3.0,0.0
556.0,6.0,4.0,0.0
556.0,6.0,5.0,0.0
556.0,6.0,6.0,0.0
556.0,7.0,1.0,1.4084202966584594
556.0,7.0,2.0,0.0
556.0,7.0,3.0,0.0
556.0,7.0,4.0,0.0
556.0,7.0,5.0,11.058304284273953
556.0,7.0,6.0,0.0
556.0,8.0,1.0,0.0
556.0,8.0,2.0,0.0
556.0,8.0,3.0,0.0
556.0,8.0,4.0,0.0
556.0,8.0,5.0,0.0
556.0,8.0,6.0,0.0
556.0,9.0,1.0,0.0
556.0,9.0,2.0,0.0
556.0,9.0,3.0,0.0
556.0,9.0,4.0,0.0
556.0,9.0,5.0,0.0
556.0,9.0,6.0,0.0
556.0,10.0,1.0,0.0
556.0,10.0,2.0,0.0
556.0,10.0,3.0,0.0
556.0,10.0,4.0,0.0
556.0,10.0,5.0,8.390693383829522
556.0,10.0,6.0,0.0
556.0,11.0,1.0,0.0
556.0,11.0,2.0,0.0
556.0,11.0,3.0,0.0
556.0,11.0,4.0,0.0
556.0,11.0,5.0,10.417101835604942
556.0,11.0,6.0,0.0
556.0,12.0,1.0,0.0
556.0,12.0,2.0,0.0
556.0,12.0,3.0,0.0
556.0,12.0,4.0,0.0
556.0,12.0,5.0,0.0
556.0,12.0,6.0,0.0
556.0,13.0,1.0,0.0
556.0,13.0,2.0,0.0
556.0,13.0,3.0,0.0
556.0,13.0,4.0,0.0
556.0,13.0,5.0,0.0
556.0,13.0,6.0,0.0
556.0,14.0,1.0,0.0
556.0,14.0,2.0,0.0
556.0,14.0,3.0,0.0
556.0,14.0,4.0,0.0
556.0,14.0,5.0,0.0
556.0,14.0,6.0,0.0
557.0,1.0,1.0,0.0
557.0,1.0,2.0,0.0
557.0,1.0,3.0,0.0
557.0,1.0,4.0,0.0
557.0,1.0,5.0,0.0
557.0,1.0,6.0,0.0
557.0,2.0,1.0,3.562226199796108
557.0,2.0,2.0,0.0
557.0,2.0,3.0,0.0
557.0,2.0,4.0,0.0
557.0,2.0,5.0,4.449920860697805
557.0,2.0,6.0,0.0
557.0,3.0,1.0,3.5605956950226854
557.0,3.0,2.0,0.0
557.0,3.0,3.0,0.0
557.0,3.0,4.0,0.0
557.0,3.0,5.0,4.447604562953192
557.0,3.0,6.0,0.0
557.0,4.0,1.0,3.5607922765611457
557.0,4.0,2.0,0.0
557.0,4.0,3.0,0.0
557.0,4.0,4.0,0.0
557.0,4.0,5.0,4.448351036941961
557.0,4.0,6.0,0.0
557.0,5.0,1.0,0.0
557.0,5.0,2.0,0.0
557.0,5.0,3.0,0.0
557.0,5.0,4.0,0.0
557.0,5.0,5.0,0.0
557.0,5.0,6.0,0.0
557.0,6.0,1.0,0.0
557.0,6.0,2.0,0.0
557.0,6.0,3.0,0.0
557.0,6.0,4.0,0.0
557.0,6.0,5.0,0.0
557.0,6.0,6.0,0.0
557.0,7.0,1.0,3.5622976788275853
557.0,7.0,2.0,0.0
557.0,7.0,3.0,0.0
557.0,7.0,4.0,0.0
557.0,7.0,5.0,4.4503004221522335
557.0,7.0,6.0,0.0
557.0,8.0,1.0,0.0
557.0,8.0,2.0,0.0
557.0,8.0,3.0,0.0
557.0,8.0,4.0,0.0
557.0,8.0,5.0,0.0
557.0,8.0,6.0,0.0
557.0,9.0,1.0,0.0
557.0,9.0,2.0,0.0
557.0,9.0,3.0,0.0
557.0,9.0,4.0,0.0
557.0,9.0,5.0,0.0
557.0,9.0,6.0,0.0
557.0,10.0,1.0,0.0
557.0,10.0,2.0,0.0
557.0,10.0,3.0,0.0
557.0,10.0,4.0,0.0
557.0,10.0,5.0,1.788617083256644
557.0,10.0,6.0,0.0
557.0,11.0,1.0,1.9527762449018808
557.0,11.0,2.0,0.0
557.0,11.0,3.0,0.0
557.0,11.0,4.0,0.0
557.0,11.0,5.0,3.8085341095455516
557.0,11.0,6.0,0.0
557.0,12.0,1.0,0.0
557.0,12.0,2.0,0.0
557.0,12.0,3.0,0.0
557.0,12.0,4.0,0.0
557.0,12.0,5.0,0.0
557.0,12.0,6.0,0.0
557.0,13.0,1.0,0.0
557.0,13.0,2.0,0.0
557.0,13.0,3.0,0.0
557.0,13.0,4.0,0.0
557.0,13.0,5.0,0.0
557.0,13.0,6.0,0.0
557.0,14.0,1.0,0.0
557.0,14.0,2.0,0.0
557.0,14.0,3.0,0.0
557.0,14.0,4.0,0.0
557.0,14.0,5.0,0.0
557.0,14.0,6.0,0.0
558.0,1.0,1.0,0.0
558.0,1.0,2.0,0.0
558.0,1.0,3.0,0.0
558.0,1.0,4.0,0.0
558.0,1.0,5.0,0.0
558.0,1.0,6.0,0.0
558.0,2.0,1.0,5.773146560909214
558.0,2.0,2.0,0.0
558.0,2.0,3.0,0.0
558.0,2.0,4.0,0.0
558.0,2.0,5.0,8.235859134507606
558.0,2.0,6.0,0.0
558.0,3.0,1.0,5.767962684946794
558.0,3.0,2.0,0.0
558.0,3.0,3.0,0.0
558.0,3.0,4.0,0.0
558.0,3.0,5.0,8.228121109321101
558.0,3.0,6.0,0.0
558.0,4.0,1.0,5.769040813877405
558.0,4.0,2.0,0.0
558.0,4.0,3.0,0.0
558.0,4.0,4.0,0.0
558.0,4.0,5.0,8.230043069646904
558.0,4.0,6.0,0.0
558.0,5.0,1.0,0.0
558.0,5.0,2.0,0.0
558.0,5.0,3.0,0.0
558.0,5.0,4.0,0.0
558.0,5.0,5.0,0.0
558.0,5.0,6.0,0.0
558.0,6.0,1.0,0.0
558.0,6.0,2.0,0.0
558.0,6.0,3.0,0.0
558.0,6.0,4.0,0.0
558.0,6.0,5.0,0.0
558.0,6.0,6.0,0.0
558.0,7.0,1.0,5.773135640408702
558.0,7.0,2.0,0.0
558.0,7.0,3.0,0.0
558.0,7.0,4.0,0.0
558.0,7.0,5.0,8.236188270493496
558.0,7.0,6.0,0.0
558.0,8.0,1.0,0.0
558.0,8.0,2.0,0.0
558.0,8.0,3.0,0.0
558.0,8.0,4.0,0.0
558.0,8.0,5.0,0.0
558.0,8.0,6.0,0.0
558.0,9.0,1.0,0.0
558.0,9.0,2.0,0.0
558.0,9.0,3.0,0.0
558.0,9.0,4.0,0.0
558.0,9.0,5.0,0.0
558.0,9.0,6.0,0.0
558.0,10.0,1.0,2.2921732156834698
558.0,10.0,2.0,0.0
558.0,10.0,3.0,0.0
558.0,10.0,4.0,0.0
558.0,10.0,5.0,5.567170988756603
558.0,10.0,6.0,0.0
558.0,11.0,1.0,4.164386628379749
558.0,11.0,2.0,0.0
558.0,11.0,3.0,0.0
558.0,11.0,4.0,0.0
558.0,11.0,5.0,7.595877966773803
558.0,11.0,6.0,0.0
558.0,12.0,1.0,0.0
558.0,12.0,2.0,0.0
558.0,12.0,3.0,0.0
558.0,12.0,4.0,0.0
558.0,12.0,5.0,0.0
558.0,12.0,6.0,0.0
558.0,13.0,1.0,0.0
558.0,13.0,2.0,0.0
558.0,13.0,3.0,0.0
558.0,13.0,4.0,0.0
558.0,13.0,5.0,0.0
558.0,13.0,6.0,0.0
558.0,14.0,1.0,0.0
558.0,14.0,2.0,0.0
558.0,14.0,3.0,0.0
558.0,14.0,4.0,0.0
558.0,14.0,5.0,0.0
558.0,14.0,6.0,0.0
559.0,1.0,1.0,0.0
559.0,1.0,2.0,0.0
559.0,1.0,3.0,0.0
559.0,1.0,4.0,0.0
559.0,1.0,5.0,0.0
559.0,1.0,6.0,0.0
559.0,2.0,1.0,1.6049929070880682
559.0,2.0,2.0,0.0
559.0,2.0,3.0,0.0
559.0,2.0,4.0,0.0
559.0,2.0,5.0,0.0
559.0,2.0,6.0,0.0
559.0,3.0,1.0,1.6046972464050449
559.0,3.0,2.0,0.0
559.0,3.0,3.0,0.0
559.0,3.0,4.0,0.0
559.0,3.0,5.0,0.0
559.0,3.0,6.0,0.0
559.0,4.0,1.0,1.6046049190971898
559.0,4.0,2.0,0.0
559.0,4.0,3.0,0.0
559.0,4.0,4.0,0.0
559.0,4.0,5.0,0.0
559.0,4.0,6.0,0.0
559.0,5.0,1.0,0.0
559.0,5.0,2.0,0.0
559.0,5.0,3.0,0.0
559.0,5.0,4.0,0.0
559.0,5.0,5.0,0.0
559.0,5.0,6.0,0.0
559.0,6.0,1.0,0.0
559.0,6.0,2.0,0.0
559.0,6.0,3.0,0.0
559.0,6.0,4.0,0.0
559.0,6.0,5.0,0.0
559.0,6.0,6.0,0.0
559.0,7.0,1.0,1.6050150187753771
559.0,7.0,2.0,0.0
559.0,7.0,3.0,0.0
559.0,7.0,4.0,0.0
559.0,7.0,5.0,0.0
559.0,7.0,6.0,0.0
559.0,8.0,1.0,0.0
559.0,8.0,2.0,0.0
559.0,8.0,3.0,0.0
559.0,8.0,4.0,0.0
559.0,8.0,5.0,0.0
559.0,8.0,6.0,0.0
559.0,9.0,1.0,0.0
559.0,9.0,2.0,0.0
559.0,9.0,3.0,0.0
559.0,9.0,4.0,0.0
559.0,9.0,5.0,0.0
559.0,9.0,6.0,0.0
559.0,10.0,1.0,0.0
559.0,10.0,2.0,0.0
559.0,10.0,3.0,0.0
559.0,10.0,4.0,0.0
559.0,10.0,5.0,0.0
559.0,10.0,6.0,0.0
559.0,11.0,1.0,0.0
559.0,11.0,2.0,0.0
559.0,11.0,3.0,0.0
559.0,11.0,4.0,0.0
559.0,11.0,5.0,0.0
559.0,11.0,6.0,0.0
559.0,12.0,1.0,0.0
559.0,12.0,2.0,0.0
559.0,12.0,3.0,0.0
559.0,12.0,4.0,0.0
559.0,12.0,5.0,0.0
559.0,12.0,6.0,0.0
559.0,13.0,1.0,0.0
559.0,13.0,2.0,0.0
559.0,13.0,3.0,0.0
559.0,13.0,4.0,0.0
559.0,13.0,5.0,0.0
559.0,13.0,6.0,0.0
559.0,14.0,1.0,0.0
559.0,14.0,2.0,0.0
559.0,14.0,3.0,0.0
559.0,14.0,4.0,0.0
559.0,14.0,5.0,0.0
559.0,14.0,6.0,0.0
562.0,1.0,1.0,0.0
562.0,1.0,2.0,0.0
562.0,1.0,3.0,0.0
562.0,1.0,4.0,0.0
562.0,1.0,5.0,0.0
562.0,1.0,6.0,0.0
562.0,2.0,1.0,0.0
562.0,2.0,2.0,0.0
562.0,2.0,3.0,0.0
562.0,2.0,4.0,16.68525351614207
562.0,2.0,5.0,0.0
562.0,2.0,6.0,0.0
562.0,3.0,1.0,0.0
562.0,3.0,2.0,0.0
562.0,3.0,3.0,0.0
562.0,3.0,4.0,16.672794019839426
562.0,3.0,5.0,0.0
562.0,3.0,6.0,0.0
562.0,4.0,1.0,0.0
562.0,4.0,2.0,0.0
562.0,4.0,3.0,0.0
562.0,4.0,4.0,16.676459254615878
562.0,4.0,5.0,0.0
562.0,4.0,6.0,0.0
562.0,5.0,1.0,0.0
562.0,5.0,2.0,0.0
562.0,5.0,3.0,0.0
562.0,5.0,4.0,0.0
562.0,5.0,5.0,0.0
562.0,5.0,6.0,0.0
562.0,6.0,1.0,0.0
562.0,6.0,2.0,0.0
562.0,6.0,3.0,0.0
562.0,6.0,4.0,4.981281015081466
562.0,6.0,5.0,0.0
562.0,6.0,6.0,0.0
562.0,7.0,1.0,0.0
562.0,7.0,2.0,0.0
562.0,7.0,3.0,0.0
562.0,7.0,4.0,16.6849949528239
562.0,7.0,5.0,0.0
562.0,7.0,6.0,0.0
562.0,8.0,1.0,0.0
562.0,8.0,2.0,0.0
562.0,8.0,3.0,0.0
562.0,8.0,4.0,0.0
562.0,8.0,5.0,0.0
562.0,8.0,6.0,0.0
562.0,9.0,1.0,0.0
562.0,9.0,2.0,0.0
562.0,9.0,3.0,0.0
562.0,9.0,4.0,0.0
562.0,9.0,5.0,0.0
562.0,9.0,6.0,0.0
562.0,10.0,1.0,0.0
562.0,10.0,2.0,0.0
562.0,10.0,3.0,0.0
562.0,10.0,4.0,12.980171090951552
562.0,10.0,5.0,0.0
562.0,10.0,6.0,0.0
562.0,11.0,1.0,0.0
562.0,11.0,2.0,0.0
562.0,11.0,3.0,0.0
562.0,11.0,4.0,14.97375604129831
562.0,11.0,5.0,0.0
562.0,11.0,6.0,0.0
562.0,12.0,1.0,0.0
562.0,12.0,2.0,0.0
562.0,12.0,3.0,0.0
562.0,12.0,4.0,0.0
562.0,12.0,5.0,0.0
562.0,12.0,6.0,0.0
562.0,13.0,1.0,0.0
562.0,13.0,2.0,0.0
562.0,13.0,3.0,0.0
562.0,13.0,4.0,0.0
562.0,13.0,5.0,0.0
562.0,13.0,6.0,0.0
562.0,14.0,1.0,0.0
562.0,14.0,2.0,0.0
562.0,14.0,3.0,0.0
562.0,14.0,4.0,0.0
562.0,14.0,5.0,0.0
562.0,14.0,6.0,0.0
563.0,1.0,1.0,0.0
563.0,1.0,2.0,0.0
563.0,1.0,3.0,0.0
563.0,1.0,4.0,0.0
563.0,1.0,5.0,0.0
563.0,1.0,6.0,0.0
563.0,2.0,1.0,0.0
563.0,2.0,2.0,0.0
563.0,2.0,3.0,0.0
563.0,2.0,4.0,0.0
563.0,2.0,5.0,19.013723357479734
563.0,2.0,6.0,0.0
563.0,3.0,1.0,0.0
563.0,3.0,2.0,0.0
563.0,3.0,3.0,0.0
563.0,3.0,4.0,0.0
563.0,3.0,5.0,19.002466689752282
563.0,3.0,6.0,0.0
563.0,4.0,1.0,0.0
563.0,4.0,2.0,0.0
563.0,4.0,3.0,0.0
563.0,4.0,4.0,0.0
563.0,4.0,5.0,19.005575058823172
563.0,4.0,6.0,0.0
563.0,5.0,1.0,0.0
563.0,5.0,2.0,0.0
563.0,5.0,3.0,0.0
563.0,5.0,4.0,0.0
563.0,5.0,5.0,0.0
563.0,5.0,6.0,0.0
563.0,6.0,1.0,0.0
563.0,6.0,2.0,0.0
563.0,6.0,3.0,0.0
563.0,6.0,4.0,0.0
563.0,6.0,5.0,8.417688653861273
563.0,6.0,6.0,0.0
563.0,7.0,1.0,0.0
563.0,7.0,2.0,0.0
563.0,7.0,3.0,0.0
563.0,7.0,4.0,0.0
563.0,7.0,5.0,19.014876290120693
563.0,7.0,6.0,0.0
563.0,8.0,1.0,0.0
563.0,8.0,2.0,0.0
563.0,8.0,3.0,0.0
563.0,8.0,4.0,0.0
563.0,8.0,5.0,0.0
563.0,8.0,6.0,0.0
563.0,9.0,1.0,0.0
563.0,9.0,2.0,0.0
563.0,9.0,3.0,0.0
563.0,9.0,4.0,0.0
563.0,9.0,5.0,0.0
563.0,9.0,6.0,0.0
563.0,10.0,1.0,0.0
563.0,10.0,2.0,0.0
563.0,10.0,3.0,0.0
563.0,10.0,4.0,0.0
563.0,10.0,5.0,16.340121457566116
563.0,10.0,6.0,0.0
563.0,11.0,1.0,0.0
563.0,11.0,2.0,0.0
563.0,11.0,3.0,0.0
563.0,11.0,4.0,0.0
563.0,11.0,5.0,18.376299061189698
563.0,11.0,6.0,0.0
563.0,12.0,1.0,0.0
563.0,12.0,2.0,0.0
563.0,12.0,3.0,0.0
563.0,12.0,4.0,0.0
563.0,12.0,5.0,0.0
563.0,12.0,6.0,0.0
563.0,13.0,1.0,0.0
563.0,13.0,2.0,0.0
563.0,13.0,3.0,0.0
563.0,13.0,4.0,0.0
563.0,13.0,5.0,1.898812252957352
563.0,13.0,6.0,0.0
563.0,14.0,1.0,0.0
563.0,14.0,2.0,0.0
563.0,14.0,3.0,0.0
563.0,14.0,4.0,0.0
563.0,14.0,5.0,0.0
563.0,14.0,6.0,0.0
564.0,1.0,1.0,0.0
564.0,1.0,2.0,0.0
564.0,1.0,3.0,0.0
564.0,1.0,4.0,0.0
564.0,1.0,5.0,0.0
564.0,1.0,6.0,0.0
564.0,2.0,1.0,0.0
564.0,2.0,2.0,0.0
564.0,2.0,3.0,0.0
564.0,2.0,4.0,0.0
564.0,2.0,5.0,30.245140382569762
564.0,2.0,6.0,0.0
564.0,3.0,1.0,0.0
564.0,3.0,2.0,0.0
564.0,3.0,3.0,0.0
564.0,3.0,4.0,0.0
564.0,3.0,5.0,30.22312253062116
564.0,3.0,6.0,0.0
564.0,4.0,1.0,0.0
564.0,4.0,2.0,0.0
564.0,4.0,3.0,0.0
564.0,4.0,4.0,0.0
564.0,4.0,5.0,30.229632434850803
564.0,4.0,6.0,0.0
564.0,5.0,1.0,0.0
564.0,5.0,2.0,0.0
564.0,5.0,3.0,0.0
564.0,5.0,4.0,0.0
564.0,5.0,5.0,0.0
564.0,5.0,6.0,0.0
564.0,6.0,1.0,0.0
564.0,6.0,2.0,0.0
564.0,6.0,3.0,0.0
564.0,6.0,4.0,0.0
564.0,6.0,5.0,19.635823686578536
564.0,6.0,6.0,0.0
564.0,7.0,1.0,0.0
564.0,7.0,2.0,0.0
564.0,7.0,3.0,0.0
564.0,7.0,4.0,0.0
564.0,7.0,5.0,30.247352063593613
564.0,7.0,6.0,0.0
564.0,8.0,1.0,0.0
564.0,8.0,2.0,0.0
564.0,8.0,3.0,0.0
564.0,8.0,4.0,0.0
564.0,8.0,5.0,11.699317040819038
564.0,8.0,6.0,0.0
564.0,9.0,1.0,0.0
564.0,9.0,2.0,0.0
564.0,9.0,3.0,0.0
564.0,9.0,4.0,0.0
564.0,9.0,5.0,0.0
564.0,9.0,6.0,0.0
564.0,10.0,1.0,0.0
564.0,10.0,2.0,0.0
564.0,10.0,3.0,0.0
564.0,10.0,4.0,0.0
564.0,10.0,5.0,27.55879715675899
564.0,10.0,6.0,0.0
564.0,11.0,1.0,0.0
564.0,11.0,2.0,0.0
564.0,11.0,3.0,0.0
564.0,11.0,4.0,0.0
564.0,11.0,5.0,29.608124502025905
564.0,11.0,6.0,0.0
564.0,12.0,1.0,0.0
564.0,12.0,2.0,0.0
564.0,12.0,3.0,0.0
564.0,12.0,4.0,0.0
564.0,12.0,5.0,11.698096121942283
564.0,12.0,6.0,0.0
564.0,13.0,1.0,0.0
564.0,13.0,2.0,0.0
564.0,13.0,3.0,0.0
564.0,13.0,4.0,0.0
564.0,13.0,5.0,13.117838815918091
564.0,13.0,6.0,0.0
564.0,14.0,1.0,0.0
564.0,14.0,2.0,0.0
564.0,14.0,3.0,0.0
564.0,14.0,4.0,0.0
564.0,14.0,5.0,0.0
564.0,14.0,6.0,0.0
565.0,1.0,1.0,0.0
565.0,1.0,2.0,0.0
565.0,1.0,3.0,0.0
565.0,1.0,4.0,0.0
565.0,1.0,5.0,0.0
565.0,1.0,6.0,0.0
565.0,2.0,1.0,0.0
565.0,2.0,2.0,0.0
565.0,2.0,3.0,0.0
565.0,2.0,4.0,0.0
565.0,2.0,5.0,35.18811356925769
565.0,2.0,6.0,0.0
565.0,3.0,1.0,0.0
565.0,3.0,2.0,0.0
565.0,3.0,3.0,0.0
565.0,3.0,4.0,0.0
565.0,3.0,5.0,35.16470612482695
565.0,3.0,6.0,0.0
565.0,4.0,1.0,0.0
565.0,4.0,2.0,0.0
565.0,4.0,3.0,0.0
565.0,4.0,4.0,0.0
565.0,4.0,5.0,35.171766597590604
565.0,4.0,6.0,0.0
565.0,5.0,1.0,0.0
565.0,5.0,2.0,0.0
565.0,5.0,3.0,0.0
565.0,5.0,4.0,0.0
565.0,5.0,5.0,0.0
565.0,5.0,6.0,0.0
565.0,6.0,1.0,0.0
565.0,6.0,2.0,0.0
565.0,6.0,3.0,0.0
565.0,6.0,4.0,0.0
565.0,6.0,5.0,24.577351670212305
565.0,6.0,6.0,0.0
565.0,7.0,1.0,0.0
565.0,7.0,2.0,0.0
565.0,7.0,3.0,0.0
565.0,7.0,4.0,0.0
565.0,7.0,5.0,35.19034738867731
565.0,7.0,6.0,0.0
565.0,8.0,1.0,0.0
565.0,8.0,2.0,0.0
565.0,8.0,3.0,0.0
565.0,8.0,4.0,0.0
565.0,8.0,5.0,16.64154644118851
565.0,8.0,6.0,0.0
565.0,9.0,1.0,0.0
565.0,9.0,2.0,0.0
565.0,9.0,3.0,0.0
565.0,9.0,4.0,0.0
565.0,9.0,5.0,0.0
565.0,9.0,6.0,0.0
565.0,10.0,1.0,0.0
565.0,10.0,2.0,0.0
565.0,10.0,3.0,0.0
565.0,10.0,4.0,0.0
565.0,10.0,5.0,32.50012294936872
565.0,10.0,6.0,0.0
565.0,11.0,1.0,0.0
565.0,11.0,2.0,0.0
565.0,11.0,3.0,0.0
565.0,11.0,4.0,0.0
565.0,11.0,5.0,34.55331210454316
565.0,11.0,6.0,0.0
565.0,12.0,1.0,0.0
565.0,12.0,2.0,0.0
565.0,12.0,3.0,0.0
565.0,12.0,4.0,0.0
565.0,12.0,5.0,16.640041823408087
565.0,12.0,6.0,0.0
565.0,13.0,1.0,0.0
565.0,13.0,2.0,0.0
565.0,13.0,3.0,0.0
565.0,13.0,4.0,0.0
565.0,13.0,5.0,18.05993523690658
565.0,13.0,6.0,0.0
565.0,14.0,1.0,0.0
565.0,14.0,2.0,0.0
565.0,14.0,3.0,0.0
565.0,14.0,4.0,0.0
565.0,14.0,5.0,0.0
565.0,14.0,6.0,0.0
566.0,1.0,1.0,0.0
566.0,1.0,2.0,0.0
566.0,1.0,3.0,0.0
566.0,1.0,4.0,0.0
566.0,1.0,5.0,0.0
566.0,1.0,6.0,0.0
566.0,2.0,1.0,6.9174568292974445
566.0,2.0,2.0,0.0
566.0,2.0,3.0,0.0
566.0,2.0,4.0,0.0
566.0,2.0,5.0,23.53849070812172
566.0,2.0,6.0,0.0
566.0,3.0,1.0,6.9077958291817545
566.0,3.0,2.0,0.0
566.0,3.0,3.0,0.0
566.0,3.0,4.0,0.0
566.0,3.0,5.0,23.516194679005107
566.0,3.0,6.0,0.0
566.0,4.0,1.0,6.910423355436741
566.0,4.0,2.0,0.0
566.0,4.0,3.0,0.0
566.0,4.0,4.0,0.0
566.0,4.0,5.0,23.522566621124824
566.0,4.0,6.0,0.0
566.0,5.0,1.0,0.0
566.0,5.0,2.0,0.0
566.0,5.0,3.0,0.0
566.0,5.0,4.0,0.0
566.0,5.0,5.0,0.0
566.0,5.0,6.0,0.0
566.0,6.0,1.0,0.0
566.0,6.0,2.0,0.0
566.0,6.0,3.0,0.0
566.0,6.0,4.0,0.0
566.0,6.0,5.0,12.929740159297939
566.0,6.0,6.0,0.0
566.0,7.0,1.0,6.918190849939829
566.0,7.0,2.0,0.0
566.0,7.0,3.0,0.0
566.0,7.0,4.0,0.0
566.0,7.0,5.0,23.54059990165034
566.0,7.0,6.0,0.0
566.0,8.0,1.0,0.0
566.0,8.0,2.0,0.0
566.0,8.0,3.0,0.0
566.0,8.0,4.0,0.0
566.0,8.0,5.0,4.992755850688951
566.0,8.0,6.0,0.0
566.0,9.0,1.0,0.0
566.0,9.0,2.0,0.0
566.0,9.0,3.0,0.0
566.0,9.0,4.0,0.0
566.0,9.0,5.0,0.0
566.0,9.0,6.0,0.0
566.0,10.0,1.0,3.4314622941683437
566.0,10.0,2.0,0.0
566.0,10.0,3.0,0.0
